Year,WA_Jan_humidity,WA_Feb_humidity,WA_Mar_humidity,WA_Apr_humidity,WA_May_humidity,WA_Jun_humidity,WA_Jul_humidity,WA_Aug_humidity,WA_Sep_humidity,WA_Oct_humidity,WA_Nov_humidity,WA_Dec_humidity,WA_Jan_wind,WA_Feb_wind,WA_Mar_wind,WA_Apr_wind,WA_May_wind,WA_Jun_wind,WA_Jul_wind,WA_Aug_wind,WA_Sep_wind,WA_Oct_wind,WA_Nov_wind,WA_Dec_wind,WA_Jan_uva,WA_Feb_uva,WA_Mar_uva,WA_Apr_uva,WA_May_uva,WA_Jun_uva,WA_Jul_uva,WA_Aug_uva,WA_Sep_uva,WA_Oct_uva,WA_Nov_uva,WA_Dec_uva,WA_Jan_uvb,WA_Feb_uvb,WA_Mar_uvb,WA_Apr_uvb,WA_May_uvb,WA_Jun_uvb,WA_Jul_uvb,WA_Aug_uvb,WA_Sep_uvb,WA_Oct_uvb,WA_Nov_uvb,WA_Dec_uvb,WA_Jan_eva,WA_Feb_eva,WA_Mar_eva,WA_Apr_eva,WA_May_eva,WA_Jun_eva,WA_Jul_eva,WA_Aug_eva,WA_Sep_eva,WA_Oct_eva,WA_Nov_eva,WA_Dec_eva,WA_Jan_temp,WA_Feb_temp,WA_Mar_temp,WA_Apr_temp,WA_May_temp,WA_Jun_temp,WA_Jul_temp,WA_Aug_temp,WA_Sep_temp,WA_Oct_temp,WA_Nov_temp,WA_Dec_temp,WA_Jan_rain,WA_Feb_rain,WA_Mar_rain,WA_Apr_rain,WA_May_rain,WA_Jun_rain,WA_Jul_rain,WA_Aug_rain,WA_Sep_rain,WA_Oct_rain,WA_Nov_rain,WA_Dec_rain,WA_Wheat_Area,WA_Wheat_Production,WA_wheat_price,WA_Barley_Area,WA_Barley_Production,WA_Barley_Price,WA_Oats_Area,WA_Oats_Production,WA_Oats_Production,WA_Rice_Area,WA_Rice_Production,WA_Rice_Price,WA_Corn (maize)_Area,WA_Corn (maize)_Production, WA_Corn (maize)_Price 
2000.00000 ,60.75000 ,57.38000 ,64.00000 ,64.94000 ,74.31000 ,79.00000 ,87.56000 ,86.31000 ,85.75000 ,79.69000 ,67.81000 ,57.50000 ,11.27000 ,10.26000 ,10.36000 ,11.60000 ,11.37000 ,13.67000 ,11.81000 ,11.41000 ,11.58000 ,10.25000 ,11.56000 ,10.51000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,0.00000 ,278.59000 ,240.61000 ,193.96000 ,150.23000 ,146.42000 ,123.84000 ,118.23000 ,148.44000 ,213.52000 ,263.13000 ,302.31000 ,346.98000 ,26.970000 ,27.460000 ,25.310000 ,22.230000 ,16.980000 ,15.100000 ,16.040000 ,16.040000 ,21.040000 ,23.080000 ,26.050000 ,28.450000 ,117.200000 ,126.020000 ,183.770000 ,57.040000 ,7.590000 ,8.360000 ,15.530000 ,13.920000 ,5.300000 ,15.250000 ,18.870000 ,48.010000 ,4 556.2,9 004.1,0, 550.1,1 117.3, 0.0, 199.4, 438.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, - 
2001.00000 ,55.56000 ,54.12000 ,57.94000 ,62.19000 ,80.00000 ,85.25000 ,81.62000 ,84.62000 ,84.31000 ,78.25000 ,66.44000 ,65.88000 ,10.10000 ,9.85000 ,9.05000 ,10.70000 ,13.92000 ,9.89000 ,11.32000 ,12.66000 ,12.80000 ,9.80000 ,10.91000 ,10.94000 ,19.62000 ,17.16000 ,14.39000 ,9.92000 ,6.85000 ,5.70000 ,6.19000 ,7.56000 ,9.97000 ,13.91000 ,16.64000 ,18.91000 ,0.58000 ,0.50000 ,0.38000 ,0.22000 ,0.12000 ,0.09000 ,0.09000 ,0.13000 ,0.20000 ,0.30000 ,0.41000 ,0.51000 ,317.45000 ,235.55000 ,237.03000 ,209.81000 ,144.53000 ,120.22000 ,119.52000 ,166.24000 ,204.92000 ,242.46000 ,297.83000 ,307.12000 ,29.390000 ,27.000000 ,24.900000 ,23.340000 ,18.990000 ,15.880000 ,15.520000 ,16.790000 ,19.960000 ,21.590000 ,25.540000 ,26.350000 ,71.300000 ,137.720000 ,81.500000 ,9.250000 ,21.210000 ,14.170000 ,29.120000 ,11.640000 ,11.420000 ,21.260000 ,24.590000 ,53.150000 ,4 460.3,5 814.4,0, 982.9,1 358.4, 0.0, 248.3, 317.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.3, - 
2002.00000 ,55.44000 ,53.31000 ,58.38000 ,71.00000 ,78.94000 ,84.44000 ,86.06000 ,87.19000 ,84.12000 ,82.38000 ,72.38000 ,54.56000 ,12.66000 ,11.52000 ,9.37000 ,9.58000 ,12.62000 ,13.07000 ,12.66000 ,12.20000 ,14.88000 ,15.25000 ,11.38000 ,10.49000 ,19.58000 ,16.94000 ,13.90000 ,9.55000 ,7.25000 ,5.46000 ,5.85000 ,7.83000 ,10.99000 ,13.53000 ,18.96000 ,19.21000 ,0.55000 ,0.48000 ,0.37000 ,0.21000 ,0.13000 ,0.09000 ,0.09000 ,0.14000 ,0.23000 ,0.32000 ,0.49000 ,0.52000 ,325.60000 ,259.12000 ,275.96000 ,220.09000 ,180.77000 ,140.70000 ,148.47000 ,179.58000 ,233.74000 ,321.53000 ,329.02000 ,352.18000 ,28.300000 ,26.470000 ,26.970000 ,24.710000 ,21.350000 ,16.160000 ,15.930000 ,16.960000 ,20.090000 ,24.550000 ,27.180000 ,28.650000 ,39.460000 ,123.360000 ,20.180000 ,13.500000 ,10.760000 ,13.880000 ,9.920000 ,8.560000 ,5.520000 ,5.130000 ,21.970000 ,38.130000 ,4 349.9,7 759.9,238.3664738,1 087.5,2 262.8, 180.7, 286.6, 556.9, 160.5, 0.0, 0.0, 0.0, 0.0, 0.0, - 
2003.00000 ,49.56000 ,60.06000 ,60.50000 ,72.12000 ,73.06000 ,81.38000 ,87.81000 ,86.31000 ,84.88000 ,83.12000 ,74.12000 ,62.94000 ,10.45000 ,12.47000 ,12.27000 ,11.98000 ,11.55000 ,12.94000 ,11.80000 ,14.55000 ,13.46000 ,10.34000 ,10.59000 ,14.02000 ,20.30000 ,16.71000 ,14.09000 ,9.23000 ,7.20000 ,5.70000 ,5.62000 ,8.00000 ,10.74000 ,14.18000 ,18.24000 ,20.87000 ,0.58000 ,0.48000 ,0.38000 ,0.21000 ,0.13000 ,0.08000 ,0.08000 ,0.12000 ,0.21000 ,0.31000 ,0.45000 ,0.57000 ,375.90000 ,287.27000 ,291.42000 ,205.30000 ,178.77000 ,133.53000 ,143.28000 ,164.49000 ,220.25000 ,307.15000 ,314.49000 ,350.23000 ,29.160000 ,28.950000 ,26.760000 ,24.070000 ,20.250000 ,16.300000 ,15.970000 ,16.790000 ,20.210000 ,22.810000 ,26.590000 ,28.330000 ,60.560000 ,73.220000 ,41.870000 ,29.980000 ,14.890000 ,20.020000 ,11.350000 ,21.580000 ,13.610000 ,6.240000 ,31.790000 ,47.090000 ,4 457.7,4 046.9,232.3012676,1 140.1,1 349.0, 213.0, 313.9, 476.7, 192.8, 0.0, 0.0, 0.0, 0.0, 0.4, 244 
2004.00000 ,56.56000 ,56.31000 ,57.81000 ,66.12000 ,75.69000 ,86.06000 ,87.44000 ,86.94000 ,82.75000 ,79.88000 ,70.06000 ,54.81000 ,9.88000 ,10.41000 ,10.27000 ,10.12000 ,16.78000 ,12.75000 ,15.22000 ,13.09000 ,10.70000 ,14.81000 ,11.21000 ,9.86000 ,20.40000 ,17.64000 ,14.86000 ,9.88000 ,6.89000 ,5.38000 ,6.01000 ,7.84000 ,11.20000 ,14.96000 ,16.69000 ,21.04000 ,0.59000 ,0.52000 ,0.39000 ,0.23000 ,0.12000 ,0.09000 ,0.09000 ,0.14000 ,0.23000 ,0.36000 ,0.43000 ,0.58000 ,327.06000 ,259.70000 ,260.79000 ,198.70000 ,142.58000 ,113.75000 ,120.37000 ,166.28000 ,213.52000 ,300.49000 ,317.77000 ,381.14000 ,29.080000 ,28.330000 ,26.030000 ,23.710000 ,18.550000 ,16.790000 ,15.410000 ,15.950000 ,19.280000 ,25.310000 ,26.160000 ,29.030000 ,53.950000 ,111.510000 ,79.950000 ,26.110000 ,36.900000 ,18.890000 ,26.350000 ,10.760000 ,8.330000 ,8.480000 ,19.400000 ,25.100000 ,4 917.0,11 070.0,195.7091238,1 278.0,3 169.9, 144.4, 343.9, 751.5, 118.7, 0.0, 0.0, 0.0, 0.1, 0.3, 368 
2005.00000 ,53.44000 ,56.81000 ,59.62000 ,79.25000 ,84.81000 ,88.25000 ,87.25000 ,86.94000 ,84.44000 ,83.44000 ,77.00000 ,71.56000 ,9.01000 ,10.34000 ,13.15000 ,15.20000 ,11.64000 ,13.92000 ,11.22000 ,13.00000 ,15.33000 ,12.80000 ,9.57000 ,12.38000 ,21.38000 ,17.80000 ,13.16000 ,9.79000 ,6.43000 ,5.18000 ,6.35000 ,7.66000 ,10.88000 ,13.77000 ,19.18000 ,19.53000 ,0.61000 ,0.51000 ,0.35000 ,0.23000 ,0.12000 ,0.07000 ,0.09000 ,0.13000 ,0.21000 ,0.30000 ,0.48000 ,0.53000 ,406.91000 ,331.29000 ,300.29000 ,249.29000 ,176.67000 ,129.05000 ,137.67000 ,168.92000 ,212.17000 ,282.78000 ,324.38000 ,344.16000 ,29.690000 ,29.730000 ,28.620000 ,25.860000 ,21.440000 ,15.990000 ,15.820000 ,16.680000 ,20.170000 ,23.150000 ,26.500000 ,27.580000 ,22.230000 ,23.200000 ,37.070000 ,12.110000 ,28.340000 ,33.820000 ,28.130000 ,25.020000 ,10.590000 ,10.990000 ,15.950000 ,49.810000 ,5 118.3,8 618.9,180.7423221,1 313.4,2 489.2, 163.8, 243.0, 460.3, 107.3, 0.0, 0.0, 0.0, 0.2, 1.4, 414 
2006.00000 ,62.06000 ,56.00000 ,59.50000 ,74.00000 ,73.75000 ,76.44000 ,82.38000 ,85.88000 ,82.31000 ,75.38000 ,66.19000 ,52.62000 ,9.27000 ,11.11000 ,10.75000 ,9.10000 ,9.19000 ,12.85000 ,11.39000 ,14.71000 ,12.56000 ,12.70000 ,11.55000 ,9.98000 ,17.80000 ,18.14000 ,14.81000 ,9.35000 ,7.21000 ,6.08000 ,6.16000 ,7.94000 ,11.11000 ,15.10000 ,17.47000 ,20.80000 ,0.53000 ,0.52000 ,0.39000 ,0.21000 ,0.13000 ,0.09000 ,0.10000 ,0.16000 ,0.23000 ,0.37000 ,0.47000 ,0.59000 ,293.20000 ,253.67000 ,269.69000 ,179.96000 ,157.74000 ,130.91000 ,129.82000 ,188.38000 ,213.91000 ,284.22000 ,323.54000 ,350.73000 ,27.640000 ,27.140000 ,26.540000 ,21.970000 ,18.510000 ,14.810000 ,14.530000 ,18.600000 ,20.990000 ,25.000000 ,28.110000 ,28.160000 ,146.900000 ,74.910000 ,90.610000 ,35.690000 ,6.210000 ,4.300000 ,15.500000 ,8.390000 ,12.910000 ,19.820000 ,16.990000 ,38.080000 ,4 752.7,9 088.1,194.5401129,1 129.0,2 399.8, 154.9, 270.6, 591.3, 151.0, 0.0, 0.0, 0.0, 0.5, 1.7, 410 
2007.00000 ,56.81000 ,57.06000 ,57.19000 ,73.88000 ,80.38000 ,81.31000 ,86.62000 ,86.38000 ,86.88000 ,82.25000 ,72.56000 ,62.81000 ,12.86000 ,13.81000 ,12.78000 ,13.58000 ,9.71000 ,11.38000 ,13.85000 ,12.95000 ,12.46000 ,11.62000 ,13.40000 ,10.78000 ,19.02000 ,17.33000 ,14.74000 ,9.70000 ,6.45000 ,5.92000 ,5.62000 ,7.48000 ,10.44000 ,14.69000 ,19.84000 ,18.49000 ,0.56000 ,0.51000 ,0.40000 ,0.22000 ,0.12000 ,0.09000 ,0.08000 ,0.12000 ,0.20000 ,0.33000 ,0.49000 ,0.51000 ,351.06000 ,331.99000 ,274.27000 ,200.75000 ,156.69000 ,127.78000 ,139.65000 ,181.19000 ,233.83000 ,308.15000 ,339.55000 ,338.62000 ,28.640000 ,30.910000 ,26.090000 ,23.810000 ,19.680000 ,15.090000 ,16.490000 ,17.270000 ,20.890000 ,23.940000 ,27.260000 ,27.250000 ,72.840000 ,16.510000 ,120.490000 ,24.620000 ,11.920000 ,16.920000 ,19.280000 ,7.770000 ,6.370000 ,8.270000 ,13.100000 ,51.980000 ,4 037.0,5 134.3,219.4067351,1 083.0,1 808.4, 228.8, 299.0, 441.0, 206.1, 0.0, 0.0, 0.0, 0.7, 1.2, 402 
2008.00000 ,56.06000 ,55.00000 ,61.62000 ,73.81000 ,85.31000 ,85.19000 ,87.56000 ,83.44000 ,84.31000 ,81.94000 ,79.06000 ,71.00000 ,10.70000 ,10.42000 ,12.62000 ,10.13000 ,10.82000 ,13.34000 ,12.84000 ,9.29000 ,12.39000 ,12.99000 ,10.90000 ,13.01000 ,19.77000 ,17.42000 ,14.11000 ,9.80000 ,6.54000 ,5.92000 ,5.70000 ,8.89000 ,11.02000 ,13.55000 ,16.25000 ,19.95000 ,0.58000 ,0.50000 ,0.38000 ,0.22000 ,0.12000 ,0.09000 ,0.09000 ,0.16000 ,0.23000 ,0.32000 ,0.41000 ,0.56000 ,391.10000 ,274.00000 ,286.52000 ,218.81000 ,177.86000 ,134.94000 ,144.74000 ,183.00000 ,229.21000 ,310.61000 ,284.31000 ,323.98000 ,30.420000 ,27.710000 ,27.460000 ,23.620000 ,20.020000 ,16.360000 ,15.450000 ,15.890000 ,20.870000 ,24.650000 ,24.910000 ,27.650000 ,35.230000 ,98.070000 ,40.320000 ,19.910000 ,5.610000 ,21.220000 ,21.200000 ,8.760000 ,11.570000 ,13.080000 ,43.760000 ,66.610000 ,4 258.2,5 820.2,391.983236,1 380.9,2 719.4, 300.7, 396.8, 839.5, 238.2, 0.0, 0.0, 0.0, 2.0, 6.0, - 
2009.00000 ,58.56000 ,55.56000 ,60.94000 ,64.88000 ,67.00000 ,87.12000 ,87.44000 ,88.69000 ,84.81000 ,82.50000 ,77.00000 ,60.06000 ,9.66000 ,13.26000 ,12.44000 ,9.66000 ,13.79000 ,11.98000 ,12.30000 ,13.55000 ,12.84000 ,12.90000 ,10.39000 ,10.30000 ,19.73000 ,17.45000 ,13.85000 ,10.98000 ,7.73000 ,5.23000 ,6.30000 ,7.81000 ,10.73000 ,14.25000 ,17.75000 ,21.08000 ,0.59000 ,0.52000 ,0.37000 ,0.24000 ,0.13000 ,0.08000 ,0.09000 ,0.14000 ,0.20000 ,0.33000 ,0.46000 ,0.59000 ,371.02000 ,282.58000 ,275.05000 ,219.22000 ,169.76000 ,123.86000 ,133.39000 ,164.44000 ,223.13000 ,297.25000 ,297.89000 ,364.86000 ,29.890000 ,28.920000 ,26.910000 ,24.090000 ,18.850000 ,16.190000 ,15.740000 ,18.310000 ,19.850000 ,24.320000 ,27.300000 ,29.050000 ,77.630000 ,59.140000 ,32.270000 ,11.200000 ,9.670000 ,24.360000 ,17.990000 ,10.280000 ,10.710000 ,5.560000 ,20.680000 ,44.770000 ,4 541.9,8 274.0,284.7441825,1 558.8,3 007.4, 209.7, 294.9, 568.3, 177.3, 0.0, 0.0, 0.0, 0.3, 2.1, 330 
2010.00000 ,51.56000 ,56.00000 ,59.81000 ,72.50000 ,76.69000 ,82.56000 ,85.31000 ,83.19000 ,78.31000 ,65.19000 ,55.44000 ,58.06000 ,10.72000 ,10.44000 ,11.32000 ,10.71000 ,10.50000 ,8.52000 ,12.16000 ,10.37000 ,11.45000 ,11.37000 ,8.95000 ,11.38000 ,20.48000 ,17.60000 ,13.47000 ,9.71000 ,7.09000 ,5.77000 ,6.12000 ,8.08000 ,11.69000 ,15.71000 ,17.88000 ,19.10000 ,0.60000 ,0.50000 ,0.36000 ,0.22000 ,0.12000 ,0.08000 ,0.09000 ,0.14000 ,0.23000 ,0.35000 ,0.45000 ,0.53000 ,331.31000 ,305.08000 ,292.06000 ,217.44000 ,154.13000 ,129.73000 ,126.36000 ,155.79000 ,202.74000 ,281.79000 ,317.82000 ,319.20000 ,30.060000 ,30.100000 ,27.910000 ,25.240000 ,19.650000 ,16.550000 ,15.540000 ,16.730000 ,18.990000 ,23.240000 ,26.840000 ,28.110000 ,46.150000 ,27.690000 ,26.400000 ,19.910000 ,31.490000 ,11.080000 ,31.260000 ,17.370000 ,25.170000 ,24.420000 ,14.440000 ,57.720000 ,5 005.9,8 114.1,206.6156444,1 419.8,2 553.7, 158.3, 263.3, 493.3, 128.9, 0.0, 0.0, 0.0, 1.0, 4.0, - 
2011.00000 ,57.56000 ,59.75000 ,58.12000 ,66.00000 ,78.38000 ,81.62000 ,87.75000 ,84.69000 ,83.56000 ,81.81000 ,72.69000 ,63.38000 ,9.41000 ,10.07000 ,10.66000 ,10.31000 ,10.10000 ,13.14000 ,13.50000 ,13.45000 ,10.57000 ,9.81000 ,12.02000 ,10.80000 ,19.30000 ,17.96000 ,14.90000 ,10.55000 ,7.03000 ,5.42000 ,5.85000 ,8.36000 ,11.20000 ,13.87000 ,17.16000 ,18.05000 ,0.59000 ,0.52000 ,0.39000 ,0.24000 ,0.12000 ,0.08000 ,0.08000 ,0.15000 ,0.23000 ,0.30000 ,0.44000 ,0.49000 ,311.00000 ,213.19000 ,223.56000 ,192.12000 ,140.40000 ,108.98000 ,118.62000 ,166.04000 ,212.53000 ,253.69000 ,283.62000 ,307.13000 ,29.790000 ,27.480000 ,25.710000 ,23.380000 ,18.160000 ,15.450000 ,16.160000 ,17.650000 ,19.350000 ,23.550000 ,25.590000 ,28.160000 ,96.230000 ,150.350000 ,99.870000 ,39.190000 ,15.680000 ,22.100000 ,26.120000 ,12.870000 ,8.040000 ,36.020000 ,42.510000 ,47.140000 ,4 639.5,5 004.6,260.9599169,1 101.1,1 548.6, 194.8, 254.9, 283.3, 157.4, 0.2, 2.2, 0.0, 0.2, 1.6, 246 
2012.00000 ,53.50000 ,58.19000 ,52.31000 ,65.75000 ,75.44000 ,82.69000 ,84.38000 ,83.25000 ,81.62000 ,74.88000 ,68.94000 ,59.94000 ,11.27000 ,9.69000 ,10.24000 ,12.28000 ,13.73000 ,13.82000 ,9.01000 ,11.90000 ,14.70000 ,11.80000 ,15.16000 ,11.07000 ,19.85000 ,16.65000 ,14.97000 ,9.54000 ,6.98000 ,5.26000 ,6.25000 ,8.10000 ,11.47000 ,15.03000 ,17.60000 ,19.37000 ,0.58000 ,0.48000 ,0.39000 ,0.21000 ,0.12000 ,0.08000 ,0.09000 ,0.13000 ,0.23000 ,0.34000 ,0.45000 ,0.54000 ,280.96000 ,295.99000 ,237.61000 ,197.43000 ,172.58000 ,126.15000 ,140.73000 ,171.57000 ,236.49000 ,299.95000 ,300.80000 ,297.61000 ,28.040000 ,28.210000 ,25.750000 ,23.580000 ,18.920000 ,15.810000 ,14.450000 ,17.720000 ,21.070000 ,24.900000 ,26.860000 ,28.800000 ,106.520000 ,40.480000 ,79.690000 ,9.100000 ,5.880000 ,21.560000 ,6.410000 ,6.880000 ,7.450000 ,7.310000 ,35.500000 ,56.920000 ,5 155.8,11 045.1,240.3598263,1 246.3,2 761.1, 235.5, 287.5, 662.0, 194.3, 0.1, 0.1, 0.0, 0.3, 2.3, 262 
2013.00000 ,54.31000 ,51.12000 ,66.00000 ,70.75000 ,83.31000 ,87.12000 ,86.25000 ,88.88000 ,85.69000 ,82.44000 ,72.81000 ,59.62000 ,12.68000 ,10.32000 ,9.95000 ,7.48000 ,12.34000 ,10.46000 ,14.84000 ,15.27000 ,14.49000 ,10.65000 ,11.20000 ,9.41000 ,20.05000 ,18.25000 ,12.46000 ,9.05000 ,6.59000 ,5.84000 ,5.95000 ,7.41000 ,10.29000 ,15.22000 ,18.05000 ,20.45000 ,0.59000 ,0.50000 ,0.33000 ,0.21000 ,0.12000 ,0.09000 ,0.09000 ,0.14000 ,0.22000 ,0.38000 ,0.47000 ,0.58000 ,368.02000 ,302.96000 ,234.23000 ,203.34000 ,147.05000 ,96.64000 ,128.58000 ,170.67000 ,225.34000 ,301.11000 ,305.90000 ,311.63000 ,29.980000 ,29.140000 ,27.050000 ,25.380000 ,19.830000 ,16.130000 ,15.710000 ,18.150000 ,21.110000 ,24.940000 ,27.050000 ,28.360000 ,56.750000 ,66.310000 ,54.370000 ,14.450000 ,41.470000 ,37.950000 ,16.700000 ,10.530000 ,16.030000 ,9.620000 ,24.530000 ,53.340000 ,4 909.2,6 744.1,303.5458637,1 215.0,2 251.7, 262.4, 258.2, 502.3, 233.1, 0.0, 0.0, 0.0, 1.0, 3.0, 237 
2014.00000 ,52.94000 ,52.69000 ,61.56000 ,66.50000 ,84.88000 ,84.81000 ,88.75000 ,85.75000 ,85.00000 ,81.81000 ,74.81000 ,60.19000 ,10.45000 ,9.34000 ,11.88000 ,10.60000 ,11.27000 ,14.17000 ,12.30000 ,10.24000 ,12.97000 ,9.84000 ,11.34000 ,10.82000 ,20.91000 ,18.95000 ,13.91000 ,10.27000 ,6.01000 ,5.50000 ,5.83000 ,8.05000 ,11.02000 ,14.93000 ,17.78000 ,20.73000 ,0.62000 ,0.55000 ,0.36000 ,0.23000 ,0.11000 ,0.09000 ,0.09000 ,0.14000 ,0.22000 ,0.35000 ,0.45000 ,0.56000 ,317.30000 ,262.82000 ,281.23000 ,184.84000 ,140.35000 ,131.25000 ,133.48000 ,185.03000 ,237.12000 ,311.87000 ,308.04000 ,352.48000 ,28.880000 ,28.010000 ,27.870000 ,23.880000 ,20.360000 ,15.760000 ,15.280000 ,17.740000 ,21.690000 ,25.600000 ,27.140000 ,28.720000 ,116.240000 ,77.920000 ,15.120000 ,32.030000 ,33.100000 ,7.310000 ,20.750000 ,6.590000 ,10.060000 ,12.980000 ,31.080000 ,37.670000 ,5 114.9,9 976.9,306.4305983,1 257.9,3 555.7, 260.3, 259.8, 661.4, 186.7, 0.0, 0.0, 0.0, 0.5, 4.9, 258 
2015.00000 ,50.50000 ,54.50000 ,63.62000 ,72.56000 ,80.31000 ,85.56000 ,86.62000 ,85.75000 ,79.19000 ,74.12000 ,62.19000 ,54.69000 ,10.12000 ,9.56000 ,10.54000 ,9.03000 ,9.74000 ,11.19000 ,11.05000 ,9.87000 ,11.99000 ,12.19000 ,11.80000 ,9.86000 ,20.77000 ,17.41000 ,13.95000 ,9.48000 ,6.86000 ,5.59000 ,5.89000 ,7.76000 ,11.91000 ,15.20000 ,18.66000 ,20.43000 ,0.60000 ,0.49000 ,0.36000 ,0.22000 ,0.12000 ,0.09000 ,0.09000 ,0.14000 ,0.26000 ,0.36000 ,0.48000 ,0.57000 ,327.15000 ,328.61000 ,262.48000 ,177.41000 ,148.45000 ,122.96000 ,129.72000 ,165.67000 ,230.35000 ,296.49000 ,310.76000 ,393.15000 ,29.370000 ,30.700000 ,26.880000 ,22.360000 ,18.240000 ,17.350000 ,15.930000 ,17.620000 ,20.400000 ,26.420000 ,27.870000 ,28.820000 ,71.930000 ,32.410000 ,72.330000 ,27.320000 ,24.290000 ,14.200000 ,17.760000 ,16.770000 ,3.380000 ,9.910000 ,24.480000 ,37.940000 ,5 038.1,8 824.4,287.5521623,1 308.5,3 192.5, 258.4, 233.2, 557.6, 222.7, 0.0, 0.2, 0.0, 0.6, 6.6, 258 
2016.00000 ,58.06000 ,57.12000 ,65.38000 ,75.56000 ,80.06000 ,85.69000 ,85.31000 ,85.12000 ,83.06000 ,78.25000 ,65.12000 ,57.69000 ,11.59000 ,9.41000 ,10.98000 ,10.66000 ,15.65000 ,11.05000 ,12.72000 ,12.74000 ,12.37000 ,15.33000 ,9.87000 ,11.22000 ,17.52000 ,18.29000 ,13.08000 ,8.62000 ,6.88000 ,5.55000 ,6.17000 ,7.88000 ,11.02000 ,14.65000 ,19.30000 ,20.76000 ,0.51000 ,0.52000 ,0.34000 ,0.20000 ,0.13000 ,0.08000 ,0.09000 ,0.14000 ,0.22000 ,0.35000 ,0.51000 ,0.59000 ,316.03000 ,325.95000 ,268.86000 ,220.11000 ,153.99000 ,105.57000 ,120.78000 ,164.26000 ,201.81000 ,289.28000 ,341.45000 ,331.92000 ,28.920000 ,28.890000 ,28.180000 ,24.920000 ,20.080000 ,16.650000 ,15.770000 ,16.830000 ,19.150000 ,23.430000 ,27.060000 ,27.980000 ,69.410000 ,35.960000 ,48.750000 ,11.350000 ,38.180000 ,37.630000 ,31.380000 ,19.070000 ,7.520000 ,9.230000 ,14.940000 ,87.720000 ,4 615.8,8 510.6,272.0959662,1 383.9,3 247.9, 234.2, 299.8, 601.4, 291.6, 0.0, 0.0, 0.0, 0.3, 4.2, 280 
2017.00000 ,51.19000 ,62.19000 ,65.19000 ,70.75000 ,76.62000 ,74.38000 ,84.50000 ,85.62000 ,81.94000 ,75.38000 ,60.00000 ,56.88000 ,12.17000 ,10.78000 ,14.54000 ,8.59000 ,10.06000 ,11.22000 ,13.34000 ,12.76000 ,14.07000 ,15.03000 ,8.69000 ,14.95000 ,21.15000 ,16.80000 ,13.47000 ,10.49000 ,7.02000 ,5.66000 ,5.62000 ,7.97000 ,10.83000 ,14.88000 ,18.52000 ,20.52000 ,0.64000 ,0.48000 ,0.36000 ,0.23000 ,0.12000 ,0.09000 ,0.08000 ,0.13000 ,0.20000 ,0.34000 ,0.47000 ,0.57000 ,303.86000 ,234.99000 ,268.26000 ,182.00000 ,150.11000 ,130.55000 ,141.66000 ,175.60000 ,235.46000 ,277.24000 ,310.64000 ,364.91000 ,28.360000 ,27.590000 ,27.360000 ,23.300000 ,19.400000 ,16.490000 ,16.370000 ,17.840000 ,20.640000 ,24.450000 ,27.070000 ,28.680000 ,130.940000 ,111.220000 ,67.230000 ,23.180000 ,6.800000 ,7.790000 ,10.760000 ,17.340000 ,11.570000 ,17.950000 ,21.100000 ,46.670000 ,4 677.8,9 644.9,234.5960066,1 693.7,4 119.8, 188.8, 402.9,1 035.8, 190.4, 0.0, 0.0, 0.0, 1.7, 16.5, 306 
2018.00000 ,56.50000 ,57.31000 ,61.00000 ,68.38000 ,64.50000 ,81.00000 ,84.50000 ,85.56000 ,82.50000 ,77.75000 ,66.19000 ,57.940000 ,13.19000 ,10.12000 ,11.60000 ,11.77000 ,15.55000 ,16.29000 ,12.43000 ,12.66000 ,11.24000 ,10.97000 ,9.92000 ,9.090000 ,20.39000 ,17.61000 ,13.98000 ,9.74000 ,7.41000 ,5.50000 ,6.01000 ,8.02000 ,11.16000 ,13.93000 ,17.66000 ,20.310000 ,0.60000 ,0.51000 ,0.38000 ,0.23000 ,0.12000 ,0.08000 ,0.09000 ,0.13000 ,0.22000 ,0.31000 ,0.44000 ,0.570000 ,309.46000 ,224.81000 ,284.94000 ,209.24000 ,186.72000 ,130.50000 ,141.34000 ,166.15000 ,224.22000 ,274.57000 ,301.02000 ,,28.850000 ,27.800000 ,28.030000 ,25.330000 ,19.420000 ,16.190000 ,16.410000 ,16.050000 ,20.460000 ,24.520000 ,26.390000 ,29.440000 ,122.240000 ,90.970000 ,21.050000 ,7.340000 ,6.970000 ,24.560000 ,13.180000 ,15.740000 ,2.960000 ,17.750000 ,25.750000 ,22.340000 ,4 056.6,7 698.6,258.2200693,1 531.1,3 774.6, 237.8, 306.4, 697.2, 187.3, 0.0, 0.0, 0.0, 1.5, 18.4, 300 
